name,created,source,address,rating,number_of_reviews,location_point,about,tags,main_photo_url,order_page,curated,is_free,price
Eigen + Art,2021-10-28 09:48:26.747069,GoogleMaps,"Auguststraße 26, 10117 Berlin, Germany",4.6,52,"('SRID=4326;POINT (13.397119799999999 52.5269196)',)","Contemporary & conceptual art gallery. Gallery in former school, hosting temporary exhibitions of international contemporary artists' work.",Art,https://lh5.googleusercontent.com/p/AF1QipPzcbgV8KHEmaVNhsLbW0jPw4FpGyu0AUvyyzkN=w480-h642-k-no,,False,True,
Lustgarten,2021-10-28 09:57:49.121571,GoogleMaps,"Unter den Linden 1, 10178 Berlin, Germany",4.6,8041,"('SRID=4326;POINT (13.399199999999999 52.518699999999995)',)","Public park with lawns & fountains. The one-time kitchen garden for the city palace, retaining its 19th-century appearance.","Urban Parks, Popular",https://lh5.googleusercontent.com/p/AF1QipMZLtxSlEAETvkB2R3SGGZNXRJMjezspwxqDhor=w822-h552-k-no,,False,True,
Mauerpark,2021-10-28 09:57:49.423603,GoogleMaps,"Gleimstraße 55, 10437 Berlin, Germany",4.4,12107,"('SRID=4326;POINT (13.403352 52.5424)',)","Public park at former East/West frontier. Park with grassland and trees, on the site of the former border between East & West Berlin.",Urban Parks,https://lh5.googleusercontent.com/p/AF1QipNfykqV6XCB8AMbuuScL6V1Muibrw_cKe0vEozX=w828-h552-k-no,,False,True,
Kiezteich Ernst-Thälmann Park,2021-10-28 09:57:50.198189,GoogleMaps,"Greifswalder Str. 60, 10405 Berlin, Germany",4.6,62,"('SRID=4326;POINT (13.434725499999999 52.5389341)',)",,Urban Parks,https://lh5.googleusercontent.com/p/AF1QipOi3X4BXYgtEFsH-H_LJBJAz6XBv25Id6eBPkbY=w978-h552-k-no,,False,True,
The Volkspark am Weinberg,2021-10-28 09:57:50.198189,GoogleMaps,"Weinbergsweg 14-20, 10119 Berlin, Germany",4.4,2725,"('SRID=4326;POINT (13.4018328 52.5324992)',)","Gathering place with lawn, paths & a bar. Happening community green space with rolling lawns for picnics,  plus a bar, playground & trails.",Urban Parks,https://lh5.googleusercontent.com/p/AF1QipOf3QVpKeECSWoEsT1cruqte6U0IrDIN4fPe4E=w732-h552-k-no,,False,True,
Besselpark,2021-10-28 09:57:50.478163,GoogleMaps,"Friedrichstraße 24, 10969 Berlin, Germany",4,135,"('SRID=4326;POINT (13.391584 52.5038396)',)",,Urban Parks,https://lh5.googleusercontent.com/p/AF1QipPhSQih6x8lKGRht2NRuuN68A726els2179u9L5=w480-h636-k-no,,False,True,
Waldeckpark,2021-10-28 09:57:50.479161,GoogleMaps,"Alte Jakobstraße 40, 10969 Berlin, Germany",3.9,344,"('SRID=4326;POINT (13.4038516 52.506186)',)","Park with a soccer field & a playground. Wooded park featuring a soccer field, a playground, paths & benches, plus a monument & a tomb.",Urban Parks,https://lh5.googleusercontent.com/p/AF1QipPXtmOuxNCgjk2gzFfMr-SqMOxEE6zWHfKaz0tS=w732-h552-k-no,,False,True,
Park am Wasserturm,2021-10-28 09:57:50.773568,GoogleMaps,"Diedenhofer Str. 9, 10405 Berlin, Germany",4.5,818,"('SRID=4326;POINT (13.4180674 52.5337682)',)",,Urban Parks,https://lh5.googleusercontent.com/p/AF1QipOCNxZmdcm-X_hhvfDjodZsiVygc5ElsgVzP1Kc=w732-h552-k-no,,False,True,
Ernst-Thälmann- Park,2021-10-28 09:57:50.773568,GoogleMaps,"Lilli-Henoch-Straße, 10405 Berlin, Germany",4,1121,"('SRID=4326;POINT (13.4334364 52.5386387)',)","Hiking paths, grassy areas & a monument. Large park with lawns, walking trails & a massive monument to communist politician, Ernst Thälmann.",Urban Parks,https://lh5.googleusercontent.com/p/AF1QipPvmZ7XEgr16ajYuySvPmhUhMpZGJUIaij776wP=w732-h552-k-no,,False,True,
Park am Gleisdreieck,2021-10-28 09:57:50.774568,GoogleMaps,"Möckernstraße 26, 10963 Berlin, Germany",4.5,7729,"('SRID=4326;POINT (13.3759081 52.494026899999994)',)",Green space in former wasteland. Community-led public park with rose gardens & trails for skaters & joggers on an old railway site.,Urban Parks,https://lh5.googleusercontent.com/p/AF1QipM3eEy5Wr_RehmBM-RJVFU_jyG6kwK4NHxMiv-3=w978-h552-k-no,,False,True,
Treptower Park,2021-10-28 09:57:50.774568,GoogleMaps,"12435 Berlin, Germany",4.6,16690,"('SRID=4326;POINT (13.4697445 52.488459899999995)',)","Large riverside park with observatory. Partly-forested riverfront park with promenade, pedalos, a Soviet War Memorial & an observatory.","Urban Parks, Popular",https://lh5.googleusercontent.com/p/AF1QipOoFPmlu_UvVWGjG3DqQFZf4sSS81vcDmv-dXy2=w978-h552-k-no,,False,True,
Geschichtspark Ehemaliges Zellengefängnis Moabit,2021-10-28 09:57:50.774568,GoogleMaps,"Lehrter Str. 5B, 10557 Berlin, Germany",4.1,291,"('SRID=4326;POINT (13.3660844 52.5273405)',)","Landmark park on site of former prison. The site of a former prison, this historic park features a sculpture reproduction of 1 of the cells.",Urban Parks,https://lh5.googleusercontent.com/p/AF1QipNgs1IZGD3H9zxdqOpvD1XwCxvZgaDGVY1OYFff=w732-h552-k-no,,False,True,
Park an der Spree,2021-10-28 09:57:51.740925,GoogleMaps,"Mühlenstraße 61-63, 10243 Berlin, Germany",4.4,94,"('SRID=4326;POINT (13.435600299999999 52.507213099999994)',)",,Urban Parks,https://lh5.googleusercontent.com/p/AF1QipNsHwJN8tR38XmPqUiP3p_131iZ3RqHMC7Fg_-5=w732-h552-k-no,,False,True,
Arkonaplatz Park,2021-10-28 09:57:51.740925,GoogleMaps,"Arkonapl., 10435 Berlin, Germany",4.4,447,"('SRID=4326;POINT (13.402007999999999 52.5371989)',)","Outdoor flea market for vintage finds. Open-air flea market with a regularly changing stock of antiques, housewares, furniture & more.",Urban Parks,https://lh5.googleusercontent.com/p/AF1QipOUrTUyvs2kunnL94vC4FEWuijlAewe0DuGQ1A5=w732-h552-k-no,,False,True,
Görlitzer Park,2021-10-28 09:57:51.740925,GoogleMaps,"Görlitzer Str. 3, 10997 Berlin, Germany",3.9,6273,"('SRID=4326;POINT (13.4374489 52.496592799999995)',)","Public park & gardens with petting zoo. Spacious public park & gardens with kids' petting zoo, plus cafe options & an indoor swimming pool.",Urban Parks,https://lh5.googleusercontent.com/p/AF1QipOpxSJs6qM0oI7iUJHVLCu9me_G4i5LalgXy_bL=w732-h552-k-no,,False,True,
Plansche Einstein Park,2021-10-28 09:57:53.170259,GoogleMaps,"10409 Berlin, Germany",3.9,64,"('SRID=4326;POINT (13.4450404 52.5402482)',)",,Urban Parks,https://lh5.googleusercontent.com/p/AF1QipNZDjPpqL9xZrEInj3XtN6fbLa8jOb3a6L1Pubu=w480-h636-k-no,,False,True,
Comeniusplatz,2021-10-28 09:57:53.171259,GoogleMaps,"Am Comeniuspl. 1, 10243 Berlin, Germany",4.1,383,"('SRID=4326;POINT (13.447555099999999 52.511795199999995)',)","Tree-lined park with a playground. This poplular tree-lined city park features a playground, benches & open green spaces.",Urban Parks,https://lh5.googleusercontent.com/p/AF1QipOfoO6caufCvIoSgNR4LP65_wkHGPWHWyWFwF3Q=w732-h552-k-no,,False,True,
Invaliden Park,2021-10-28 09:57:53.171259,GoogleMaps,"Invalidenstraße, 10115 Berlin, Germany",4.1,1313,"('SRID=4326;POINT (13.3760487 52.5296461)',)","Park with greenery & a granite sculpture. Historic 2.5-acre park featuring a green space with trees, plus a granite sculpture & waterfall.",Urban Parks,https://lh5.googleusercontent.com/p/AF1QipOTurCjUzjpOFcmg64GCkZ1vHPtDSU8wLhS5r_5=w732-h552-k-no,,False,True,
Rosengarten an der Karl-Marx-Allee,2021-10-28 09:57:53.966834,GoogleMaps,"Karl-Marx-Allee 103, 10243 Berlin, Germany",4.4,157,"('SRID=4326;POINT (13.4443998 52.5175345)',)",,Urban Parks,https://lh5.googleusercontent.com/p/AF1QipM-8MgYqgdZc8-P2_IDP_d1KKdOobFldylr1X-M=w822-h552-k-no,,False,True,
Berliner Mauerweg,2021-10-28 09:57:54.769000,GoogleMaps,"10117 Berlin, Germany",4.7,83,"('SRID=4326;POINT (13.3771803 52.520105099999995)',)",,Urban Parks,https://lh5.googleusercontent.com/p/AF1QipPTKc4gUzWcjrOGsegiUYqK3DsEeXptbhNwsJ1k=w822-h552-k-no,,False,True,
Engelbecken Park,2021-10-28 09:57:55.560553,GoogleMaps,"Legiendamm 4, 10179 Berlin, Germany",4.5,110,"('SRID=4326;POINT (13.417270199999999 52.504315299999995)',)",,Urban Parks,https://lh5.googleusercontent.com/p/AF1QipMOISGdw9ph2jh3bsZ-0jA2SFf5kSOdcqRnI3M=w480-h636-k-no,,False,True,
Weinberg Park,2021-10-28 09:57:56.524792,GoogleMaps,"Veteranenstraße 9, 10119 Berlin, Germany",4.3,52,"('SRID=4326;POINT (13.402147699999999 52.5321108)',)",,Urban Parks,https://lh5.googleusercontent.com/p/AF1QipNxsD3jfoJXz16r78nOfCyXaOwZVrUCb6vUXM6s=w732-h552-k-no,,False,True,
Arnswalder Platz,2021-10-28 09:57:56.524792,GoogleMaps,"10407 Berlin, Germany",4.3,890,"('SRID=4326;POINT (13.4372163 52.5330647)',)","Relaxed city park with a large fountain. Mellow, tree-lined city park offering a kids' playground & a historic fountain with sculptures.",Urban Parks,https://lh5.googleusercontent.com/p/AF1QipNLzQ2c3H6sQ91OuCSMJR8XBPP2GpkFuzJF4JB5=w732-h552-k-no,,False,True,
Park am Gleisdreieck,2021-10-28 09:57:56.524792,GoogleMaps,"Möckernstraße 26, 10963 Berlin, Germany",4.5,7729,"('SRID=4326;POINT (13.3759081 52.494026899999994)',)",Green space in former wasteland. Community-led public park with rose gardens & trails for skaters & joggers on an old railway site.,Urban Parks,https://lh5.googleusercontent.com/p/AF1QipM3eEy5Wr_RehmBM-RJVFU_jyG6kwK4NHxMiv-3=w978-h552-k-no,,False,True,
Teutoburger Platz,2021-10-28 09:57:57.512661,GoogleMaps,"Templiner Str. 10, 10119 Berlin, Germany",4,264,"('SRID=4326;POINT (13.408705999999999 52.531926999999996)',)",,Urban Parks,https://lh5.googleusercontent.com/p/AF1QipNfIUvQo6aI3HboJhoW3venLzg94oXwNJFqAHzg=w732-h552-k-no,,False,True,
Auerdreieck,2021-10-28 09:57:58.320918,GoogleMaps,"Auerstraße 16, 10249 Berlin, Germany",4,87,"('SRID=4326;POINT (13.444845899999999 52.5186285)',)",,Urban Parks,https://lh5.googleusercontent.com/p/AF1QipMKs9ORpZLA5gMOVMkeh_9cizQQCYUthxdh18Mu=w978-h552-k-no,,False,True,
Fritz-Schloß Park,2021-10-28 09:57:58.320918,GoogleMaps,"10557 Berlin, Germany",4.4,709,"('SRID=4326;POINT (13.3568278 52.528549999999996)',)","Tennis facilities & a skate park. City park with hilly trails & an area for dogs, plus exercise equipment, tennis courts & skate park.",Urban Parks,https://lh5.googleusercontent.com/p/AF1QipM4fEVKOdf-OHRbmo1NvCeoqzV-qO7ramtAh66I=w978-h552-k-no,,False,True,
Görlitzer Park,2021-10-28 09:57:58.320918,GoogleMaps,"Görlitzer Str. 3, 10997 Berlin, Germany",3.9,6273,"('SRID=4326;POINT (13.4374489 52.496592799999995)',)","Public park & gardens with petting zoo. Spacious public park & gardens with kids' petting zoo, plus cafe options & an indoor swimming pool.",Urban Parks,https://lh5.googleusercontent.com/p/AF1QipOpxSJs6qM0oI7iUJHVLCu9me_G4i5LalgXy_bL=w732-h552-k-no,,False,True,
Nelly-Sachs Park,2021-10-28 09:57:59.124634,GoogleMaps,"Dennewitzstraße 24A, 10783 Berlin, Germany",4.4,326,"('SRID=4326;POINT (13.367947299999999 52.4981278)',)",,Urban Parks,https://lh5.googleusercontent.com/p/AF1QipMU7pKTZwzuEv4zakx_z-r-7vBWsVFeApfWYQPR=w732-h552-k-no,,False,True,
Humboldthain,2021-10-28 09:57:59.419789,GoogleMaps,"Brunnenstraße, 13357 Berlin, Germany",4.4,2393,"('SRID=4326;POINT (13.3847715 52.5452109)',)","Park with a pool & a water garden. Park featuring an outdoor swimming pool, a water garden, a playground & a toboggan hill.",Urban Parks,https://lh5.googleusercontent.com/p/AF1QipM5SMctQDolyl5ahPvbS8RYYKCpiN3qLlw9_zES=w480-h636-k-no,,False,True,
Blankenstein Park,2021-10-28 09:58:00.225589,GoogleMaps,"August-Lindemann-Straße 9, 10247 Berlin, Germany",4,736,"('SRID=4326;POINT (13.461032399999999 52.5219959)',)",,Urban Parks,https://lh5.googleusercontent.com/p/AF1QipOG8Iyc7xKr9aDSp5Dl6r6lB3HuuH2pBlWxUiwp=w732-h552-k-no,,False,True,
Hasenheide Park,2021-10-28 09:58:00.225589,GoogleMaps,"Columbiadamm 160, 10965 Berlin, Germany",4.2,3788,"('SRID=4326;POINT (13.4167277 52.4842015)',)","Large park with paths & a mini zoo. Spacious city park featuring lawns, shady picnic areas, jogging paths, playgrounds & a small zoo.",Urban Parks,https://lh5.googleusercontent.com/p/AF1QipP71iD1QfVbBhiRuAkVchbouWFqD7tVV57vaigQ=w732-h552-k-no,,False,True,
Park,2021-10-28 09:58:00.674385,GoogleMaps,"Lützowpl. 16, 10785 Berlin, Germany",4.1,65,"('SRID=4326;POINT (13.352594 52.5046975)',)",,Urban Parks,https://lh5.googleusercontent.com/p/AF1QipMHQJ3-aGFjycX8uK8tfI5pnyehUrrWyruzRefM=w732-h552-k-no,,False,True,
Lichtenberg Park,2021-10-28 09:58:00.675477,GoogleMaps,"Parkaue 30, 10367 Berlin, Germany",4.3,1655,"('SRID=4326;POINT (13.4774823 52.5180562)',)","Leafy urban park dating back to 1910. A restored 13-acre urban park with a playground, ball courts, mini golf, pond & sculptures.",Urban Parks,https://lh5.googleusercontent.com/p/AF1QipOhksb01oOlPF_zZBFjJ_XeXODRWxWetjrKzOI9=w732-h552-k-no,,False,True,
Dog Area Mauerpark,2021-10-28 09:58:01.483749,GoogleMaps,"Eberswalder Str. 2, 10437 Berlin, Germany",4.1,54,"('SRID=4326;POINT (13.4046349 52.5415583)',)",,Urban Parks,https://lh5.googleusercontent.com/p/AF1QipOBOMug8L_P7x4fA05mh3abPUSQXxJE2-eXqW7i=w828-h552-k-no,,False,True,
Hunde Park,2021-10-28 09:58:02.448601,GoogleMaps,"Revaler Str. 17, 10245 Berlin, Germany",4.2,152,"('SRID=4326;POINT (13.457892 52.507242399999996)',)",,Urban Parks,https://lh5.googleusercontent.com/p/AF1QipNt6ntqAb9odSKfxXdpw5_QRZk82CZ2ZWtSnSWb=w480-h636-k-no,,False,True,
Forckenbeckplatz,2021-10-28 09:58:02.448601,GoogleMaps,"Thaerstraße 28A, 10249 Berlin, Germany",4.2,1034,"('SRID=4326;POINT (13.4605255 52.519507999999995)',)","Small urban park with sprinklers. Cozy, landscaped green space & picnic spot with elephant-themed splash fountains & a playground.",Urban Parks,https://lh5.googleusercontent.com/p/AF1QipMTcjeG0j6ACwHM7S8q3T3ki4HIbv9dl7QudeRy=w480-h636-k-no,,False,True,
Preußenpark,2021-10-28 09:58:02.448601,GoogleMaps,"Brandenburgische Str., 10707 Berlin, Germany",4.3,5163,"('SRID=4326;POINT (13.3121618 52.4930272)',)",A playground & seasonal Thai food. Tree-filled park featuring a playground & a large open space that hosts seasonal Thai-food vendors.,Urban Parks,https://lh5.googleusercontent.com/p/AF1QipOikyKXtLQpTQltb1HJFR-7mlbHw7_ekWmdgY1G=w480-h636-k-no,,False,True,
Nature Park Schöneberger Südgelände,2021-10-28 09:58:02.449607,GoogleMaps,"Prellerweg 47-49, 12157 Berlin, Germany",4.6,1989,"('SRID=4326;POINT (13.3569087 52.459168399999996)',)","Nature reserve & art in former rail yard. Old rail yard converted into a species-rich nature reserve, with art events in the engine shed.","Urban Parks, Popular",https://lh5.googleusercontent.com/p/AF1QipMVMZY2F-HgkiQC_3c4ACe8Ff9TAd6D_sHFw12N=w480-h636-k-no,,False,True,
Statthaus Böckler Park,2021-10-28 09:58:02.449607,GoogleMaps,"Prinzenstraße 1, 10969 Berlin, Germany",4.3,195,"('SRID=4326;POINT (13.40851 52.49698)',)","Cultural hub & riverside picnic spots. Waterfront park with a play area, lawns & a culture center, popular for boating, strolls & picnics.",Urban Parks,https://lh5.googleusercontent.com/p/AF1QipMlRvgmpi6_YxV_BwP-jC_gndh-m9TvQ3HYkcse=w732-h552-k-no,,False,True,
Tempelhofer Feld,2021-10-28 09:58:02.449607,GoogleMaps,"Tempelhofer Damm, 12101 Berlin, Germany",4.5,19915,"('SRID=4326;POINT (13.401893 52.475390999999995)',)","Recreational hub in an old airport. Former airport-turned-public park, with massive lawns for biking, walking, picnics & recreation.",Urban Parks,https://lh5.googleusercontent.com/p/AF1QipNtEbVvW0xhrlA3UP9hkLpY5smaSAypwHgcbi37=w732-h552-k-no,,False,True,
Hasenheide Park,2021-10-28 09:58:02.967927,GoogleMaps,"Columbiadamm 160, 10965 Berlin, Germany",4.2,3788,"('SRID=4326;POINT (13.4167277 52.4842015)',)","Large park with paths & a mini zoo. Spacious city park featuring lawns, shady picnic areas, jogging paths, playgrounds & a small zoo.",Urban Parks,https://lh5.googleusercontent.com/p/AF1QipP71iD1QfVbBhiRuAkVchbouWFqD7tVV57vaigQ=w732-h552-k-no,,False,True,
Hunde Park,2021-10-28 09:58:03.905578,GoogleMaps,"Revaler Str. 17, 10245 Berlin, Germany",4.2,152,"('SRID=4326;POINT (13.457892 52.507242399999996)',)",,Urban Parks,https://lh5.googleusercontent.com/p/AF1QipNt6ntqAb9odSKfxXdpw5_QRZk82CZ2ZWtSnSWb=w480-h636-k-no,,False,True,
Ernst-Thälmann-Denkmal,2021-10-28 09:58:04.740957,GoogleMaps,"Greifswalder Str. 52, 10405 Berlin, Germany",4,247,"('SRID=4326;POINT (13.4337701 52.5381347)',)",,Urban Parks,https://lh5.googleusercontent.com/p/AF1QipO_W_U7LxJAPBPVGSlgqSY78XeeBvbEH7PBmTAl=w480-h594-k-no,,False,True,
Forckenbeckplatz,2021-10-28 09:58:04.740957,GoogleMaps,"Thaerstraße 28A, 10249 Berlin, Germany",4.2,1034,"('SRID=4326;POINT (13.4605255 52.519507999999995)',)","Small urban park with sprinklers. Cozy, landscaped green space & picnic spot with elephant-themed splash fountains & a playground.",Urban Parks,https://lh5.googleusercontent.com/p/AF1QipMTcjeG0j6ACwHM7S8q3T3ki4HIbv9dl7QudeRy=w480-h636-k-no,,False,True,
Märchenbrunnen,2021-10-28 09:58:04.740957,GoogleMaps,"Am Friedrichshain, 10249 Berlin, Germany",4.5,2717,"('SRID=4326;POINT (13.426878199999999 52.5279385)',)",Fairy tale themed Neo-Baroque fountain. Elaborate Neo-Baroque style fountain with 14 Grimm's fairy tale character statues unveiled in 1913.,Urban Parks,https://lh5.googleusercontent.com/p/AF1QipNwBT4gJenWJpCu-QDYAp72eYGIoyZvI5NVSM3V=w732-h552-k-no,,False,True,
Max-Josef-Metzger-Platz,2021-10-28 09:58:05.704614,GoogleMaps,"Müllerstraße 162, 13353 Berlin, Germany",4,81,"('SRID=4326;POINT (13.3636608 52.5443298)',)",,Urban Parks,https://lh5.googleusercontent.com/p/AF1QipMKYIXgkGF0ihv-og38MiRaUm7QW4BgXfI8gs-q=w480-h636-k-no,,False,True,
Tempelhofer Feld,2021-10-28 09:58:05.704614,GoogleMaps,"Tempelhofer Damm, 12101 Berlin, Germany",4.5,19915,"('SRID=4326;POINT (13.401893 52.475390999999995)',)","Recreational hub in an old airport. Former airport-turned-public park, with massive lawns for biking, walking, picnics & recreation.",Urban Parks,https://lh5.googleusercontent.com/p/AF1QipNtEbVvW0xhrlA3UP9hkLpY5smaSAypwHgcbi37=w732-h552-k-no,,False,True,
Tempelhofer Feld - Haupteingang Columbiadamm,2021-10-28 09:58:06.514831,GoogleMaps,"Columbiadamm 124, 10965 Berlin, Germany",4.5,203,"('SRID=4326;POINT (13.4072458 52.4822863)',)",,Urban Parks,https://lh5.googleusercontent.com/p/AF1QipNKQICY6Hn_6NK_MV7zoAIEZ1uNbhVo_J5DJ7_f=w732-h552-k-no,,False,True,
Car park,2021-10-28 09:58:07.483218,GoogleMaps,"Dorotheenstraße 30, 10117 Berlin, Germany",3.9,59,"('SRID=4326;POINT (13.3908118 52.519214399999996)',)",,Urban Parks,https://lh5.googleusercontent.com/p/AF1QipP-xMpRgftRXk3UTW665b42VvTk7Ikm3Z7mxGI2=w732-h552-k-no,,False,True,
PARK ONE Tiefgarage Excelsior Haus | Anhalter Bahnhof,2021-10-28 09:58:08.287482,GoogleMaps,"Stresemannstraße 68-78, 10963 Berlin, Germany",4,50,"('SRID=4326;POINT (13.3834082 52.503875199999996)',)",,Urban Parks,https://lh5.googleusercontent.com/p/AF1QipONZmmsbLL0LDhfAHhFiL-hPaqbze9c34Z3ANpF=w978-h552-k-no,,False,True,
Q-Park Am Alexanderplatz,2021-10-28 09:58:09.086580,GoogleMaps,"Alexanderstraße 2, 10178 Berlin, Germany",4.1,190,"('SRID=4326;POINT (13.414803899999999 52.522828)',)",,Urban Parks,https://lh5.googleusercontent.com/p/AF1QipOwYoWB__kIwE6ZQrJOp-qYxKA3UBP4dqnMAfbT=w978-h552-k-no,,False,True,
Tempelhofer Feld - Haupteingang Columbiadamm,2021-10-28 09:58:10.050138,GoogleMaps,"Columbiadamm 124, 10965 Berlin, Germany",4.5,203,"('SRID=4326;POINT (13.4072458 52.4822863)',)",,Urban Parks,https://lh5.googleusercontent.com/p/AF1QipNKQICY6Hn_6NK_MV7zoAIEZ1uNbhVo_J5DJ7_f=w732-h552-k-no,,False,True,
Hundewiese I Tempelhofer Feld,2021-10-28 09:58:10.840664,GoogleMaps,"12101 Berlin, Germany",4.5,51,"('SRID=4326;POINT (13.4134016 52.4760005)',)",,Urban Parks,https://lh5.googleusercontent.com/p/AF1QipN3EjaMGoqdnjQuICcZ74wemQbwcnZWXG5Ow2cZ=w978-h552-k-no,,False,True,
"Skate Park ""Dog Shit Spot""",2021-10-28 09:58:11.634039,GoogleMaps,"An d. Ostbahn 9, 10243 Berlin, Germany",4.4,151,"('SRID=4326;POINT (13.4487851 52.507643099999996)',)",,Urban Parks,https://lh5.googleusercontent.com/p/AF1QipOJ6ghhTRJHSwd8XNWHVCYruCOx5foBR5eGMNIZ=w732-h552-k-no,,False,True,
Soviet War Memorial Treptow,2021-10-28 09:58:11.634039,GoogleMaps,"Puschkinallee, 12435 Berlin, Germany",4.8,2491,"('SRID=4326;POINT (13.4719576 52.4861394)',)",Monumental tribute to Soviet military. Massive military memorial & cemetery for the millions of Soviet soldiers killed in World War II.,"Urban Parks, Popular",https://lh5.googleusercontent.com/p/AF1QipNLZ1TnVWL1SptiXv0T1NBw9IvfP4ZwCcZaiY2K=w732-h552-k-no,,False,True,
Park Plaza Wallstreet Berlin Mitte,2021-10-28 09:58:11.634039,GoogleMaps,"Wallstraße 23-24, 10179 Berlin, Germany",4.3,1183,"('SRID=4326;POINT (13.407728899999999 52.5115347)',)","Upscale hotel with dining & a gym. Wall Street-themed rooms & suites in an upscale hotel offering dining, a gym & a sauna.",Urban Parks,https://lh5.googleusercontent.com/p/AF1QipPba5Myk1BJVsBTZG6wj1thIed5E_mzZ9NqbXhU=w732-h552-k-no,,False,True,
High Park,2021-10-28 09:58:11.634039,GoogleMaps,"Gabriele-Tergit-Promenade 21, 10963 Berlin, Germany",4.5,177,"('SRID=4326;POINT (13.3744505 52.504100699999995)',)","Casual apartment hotel with parking. Relaxed apartment hotel offering airy units with kitchenettes & free Wi-Fi, plus parking.",Urban Parks,//lh3.googleusercontent.com/proxy/oXcRhMLMmX6xq1vXPjNjsAVFlTOFtpE807TZDM7j0kZbVGS2XmRh0pDY3NsuxX4fzAd1SSrsFtbdeSjI8E8rrVj-XOLYAMT6zytfOPgW3aiX0tIC2PVoDYPQ8UNb9u-xcQ_hVIkzvChFQMAkBoT-rD9fvhgGuLA=w828-h552-k-no,,False,True,
Barnim Nature Park,2021-10-28 09:58:11.918960,GoogleMaps,"Breitscheidstraße 8, 16348 Wandlitz, Germany",4.5,3993,"('SRID=4326;POINT (13.4552652 52.751323)',)","National park covering 750 square km. Expansive nature reserve with large forests, woods, bogs, moon ponds & habitats for wildlife.",Urban Parks,https://lh5.googleusercontent.com/p/AF1QipOIi5tKD502-zr7hhKPiBNYzzs4nRTufjCUh0Gy=w978-h552-k-no,,False,True,
"Skate Park ""Dog Shit Spot""",2021-10-28 09:58:12.727028,GoogleMaps,"An d. Ostbahn 9, 10243 Berlin, Germany",4.4,151,"('SRID=4326;POINT (13.4487851 52.507643099999996)',)",,Urban Parks,https://lh5.googleusercontent.com/p/AF1QipOJ6ghhTRJHSwd8XNWHVCYruCOx5foBR5eGMNIZ=w732-h552-k-no,,False,True,
High Park,2021-10-28 09:58:12.727028,GoogleMaps,"Gabriele-Tergit-Promenade 21, 10963 Berlin, Germany",4.5,177,"('SRID=4326;POINT (13.3744505 52.504100699999995)',)","Casual apartment hotel with parking. Relaxed apartment hotel offering airy units with kitchenettes & free Wi-Fi, plus parking.",Urban Parks,//lh3.googleusercontent.com/proxy/oXcRhMLMmX6xq1vXPjNjsAVFlTOFtpE807TZDM7j0kZbVGS2XmRh0pDY3NsuxX4fzAd1SSrsFtbdeSjI8E8rrVj-XOLYAMT6zytfOPgW3aiX0tIC2PVoDYPQ8UNb9u-xcQ_hVIkzvChFQMAkBoT-rD9fvhgGuLA=w828-h552-k-no,,False,True,
Bugapark Potsdam,2021-10-28 09:58:13.718001,GoogleMaps,"Erich-Mendelsohn-Allee 73A, 14469 Potsdam, Germany",4.6,259,"('SRID=4326;POINT (13.0453487 52.4191155)',)",,Urban Parks,https://lh5.googleusercontent.com/p/AF1QipPpkvfLtsWsyG5N3dCEBgFnRUDLFuAPFRsYbUdj=w978-h552-k-no,,False,True,
Panorama Terrasse Park Inn,2021-10-28 09:58:14.516031,GoogleMaps,"10178 Berlin, Germany",4.3,54,"('SRID=4326;POINT (13.4129124 52.523126399999995)',)",,Urban Parks,https://lh5.googleusercontent.com/p/AF1QipOgQNTwjFOeRsM7Kwc_sbq7td1zDJEZGHStWFBF=w780-h552-k-no,,False,True,
Tierpark Berlin,2021-10-28 09:58:14.516031,GoogleMaps,"Am Tierpark 125, 10319 Berlin, Germany",4.5,19662,"('SRID=4326;POINT (13.5313559 52.5023038)',)","Zoo with elephants, tigers & monkeys. Huge, tree-studded zoo with a variety of global animals in sprawling enclosures.",Urban Parks,https://lh5.googleusercontent.com/p/AF1QipNo11mZUJnzceGqTf-vffHCypgkFoKLVz1PhV8s=w978-h552-k-no,,False,True,
Babelsberg Palace,2021-10-28 09:58:14.516031,GoogleMaps,"Park Babelsberg 10, 14482 Potsdam, Germany",4.7,215,"('SRID=4326;POINT (13.093361 52.407644)',)",Kaiser Wilhelm I's summer palace. Neo-Gothic palace built in 1833 sitting in extensively landscaped English-style gardens.,Urban Parks,https://lh5.googleusercontent.com/p/AF1QipNKJXQy5yaohrNexexxtX6E44K31yB5mpdKhSbl=w732-h552-k-no,,False,True,
Schwimmhalle Ernst-Thälmann-Park - Berliner Bäder,2021-10-28 09:58:15.331667,GoogleMaps,"Lilli-Henoch-Straße 20, 10405 Berlin, Germany",3.8,584,"('SRID=4326;POINT (13.4338675 52.5409192)',)",,Urban Parks,https://lh5.googleusercontent.com/p/AF1QipOE_R3cz9hbs-r9slViZ0ptyCVk753Ys2FAGVuK=w732-h552-k-no,,False,True,
Factory Berlin Görlitzer Park,2021-10-28 09:58:16.146487,GoogleMaps,"Lohmühlenstraße 65, 12435 Berlin, Germany",4.4,332,"('SRID=4326;POINT (13.446324599999999 52.494055599999996)',)",,Urban Parks,https://lh5.googleusercontent.com/p/AF1QipOcR4HDXFc8aVEGL2k5XeJ_Lj8xXOBryPG0HJh3=w732-h552-k-no,,False,True,
